F_st_norm,S_st_norm
0.9661649011797612,0.21190865426215993
0.968554576118754,0.19715647487598306
0.9724237234820272,0.18048664899983008
0.9753452358294189,0.17498054711298053
0.9775219903134643,0.16273360345187346
0.9775555846764422,0.16245588026510804
0.9817348033711162,0.1556777241344372
0.9881407225726974,0.11079929399094861
0.9921323104589885,0.09263706073902753
0.9934844083566153,0.08332664569719102
0.9994825893234539,0.01069339303422029
1.0,0.0
0.0,1.0
0.00013908076426494043,0.9999077923984825
0.0007086101929369855,0.9998285431834543
0.0009187988763541253,0.9997132650553425
0.001294641439193831,0.9996918281201749
0.002253907203569227,0.999265745828916
0.002469723900606914,0.9990276886747574
0.0032279801041569392,0.9990206204709737
0.004044158372636027,0.998832307123683
0.004515207955030321,0.9986953657262542
0.005094517711067209,0.9984003333713724
0.005562094486866714,0.9983478149260797
0.0066774732455966695,0.9981519530624868
0.0074230885587682136,0.9980001116522871
0.007425886328708458,0.9979981324797635
0.00769266505549104,0.9978493108101041
0.008765307867065949,0.9977178811175095
0.009401560762813245,0.9973831449775941
0.011052768536264187,0.9969928071469449
0.011405524173731654,0.9969003327011302
0.01155226386190651,0.9968720208449134
0.011989278442500632,0.9968255332157873
0.014974877396551492,0.996274308407903
0.01629701990601182,0.995745827627914
0.01672575093834991,0.9954347256257483
0.01857640051127334,0.9952652936258733
0.019459283507935608,0.9947204121689924
0.019630065897944915,0.9946727883021272
0.020810866882312262,0.9946133299772826
0.02150653560673646,0.9942565317861348
0.0217324403798502,0.994070545573897
0.022309448283692197,0.9939546536750358
0.022416812769821975,0.9936921539791339
0.02537887533994968,0.9932275041354257
0.025387850226402907,0.9931344180889558
0.026405528266093877,0.9930534630456763
0.02872339399623756,0.9923773284212694
0.02879572059010022,0.9922337324369647
0.029588586399565884,0.9921044825604234
0.02996416571249998,0.9919065996069482
0.03049749870760628,0.9916913369547102
0.031585179172868585,0.9915087060280668
0.03237059283700531,0.991432551063592
0.03556555387348835,0.9909343914771707
0.036137761173102516,0.990441674812352
0.03641090361712115,0.9901610738793253
0.03720938944505454,0.9901551585523898
0.03837754504833826,0.9897655840485947
0.03910908365809434,0.9896306997357495
0.03929717303578345,0.9894197794115634
0.03964487739390032,0.9891968788670908
0.04106713685620964,0.9889714205338452
0.0411829357111907,0.9887113494983651
0.04210166216633493,0.9884509048458173
0.042657251965212674,0.9882890372642432
0.04372375851316117,0.9882435474816553
0.04388122630192618,0.9880945405446926
0.04459224173836955,0.987993439638419
0.0453493240449154,0.9879871298646015
